icmp_type_code_entropy,icmp_invalid_type_ratio,icmp_non_echo_ratio,icmp_type_diversity,icmp_nonstandard_type_count,icmp_code_field_entropy,icmp_nonzero_code_ratio,icmp_bad_checksum_ratio,icmp_good_checksum_ratio,icmp_checksum_entropy,icmp_checksum_delta_mean,icmp_checksum_delta_std,ip_id_reuse_rate,icmp_seq_increment_std,icmp_seq_entropy,icmp_seq_monotone_ratio,icmp_seq_autocorr_lag1,icmp_id_reuse_rate,icmp_id_entropy,icmp_id_delta_mean,icmp_id_delta_std,icmp_id_seq_correlation,icmp_covert_id_count,icmp_payload_len_mean,icmp_payload_len_std,icmp_payload_len_entropy,icmp_payload_len_variance,icmp_nonstd_payload_ratio,payload_byte_entropy_mean,payload_byte_entropy_std,payload_compress_ratio_mean,payload_compress_ratio_std,payload_printable_ratio_mean,payload_printable_ratio_std,payload_null_byte_ratio_mean,payload_null_byte_ratio_std,payload_bigram_entropy_mean,payload_bigram_entropy_std,flow_total_bytes,flow_duration_sec,flow_bytes_per_sec,icmp_orphan_request_ratio,flow_byte_asymmetry,ip_ttl_mean,pkt_size_mean,pkt_size_std,pkt_size_max,pkt_size_median,pkt_size_entropy,pkt_size_skewness,pkt_size_kurtosis,pkt_size_coeff_variation,pkt_size_iqr,pkt_size_bin_60_240,pkt_size_bin_240_420,pkt_size_bin_420_600,pkt_size_bin_600_780,pkt_size_bin_780_960,pkt_size_bin_960_1140,pkt_size_bin_1140_1320,pkt_size_bin_1320_1442,pkt_size_trans_small_small,pkt_size_trans_small_med,pkt_size_trans_small_large,pkt_size_trans_small_xlarge,pkt_size_trans_med_small,pkt_size_trans_med_med,pkt_size_trans_med_large,pkt_size_trans_med_xlarge,pkt_size_trans_large_small,pkt_size_trans_large_med,pkt_size_trans_large_large,pkt_size_trans_large_xlarge,pkt_size_trans_xlarge_small,pkt_size_trans_xlarge_med,pkt_size_trans_xlarge_large,pkt_size_trans_xlarge_xlarge,pkt_uniform_size_ratio,flow_kl_divergence_baseline,ipt_mean,ipt_std,ipt_min,ipt_max,ipt_median,ipt_percentile_90,ipt_percentile_99,ipt_entropy,ipt_skewness,ipt_coeff_variation,ipt_iqr,ipt_autocorr_lag1,ipt_autocorr_lag2,ipt_autocorr_lag3,ipt_periodicity_score,ipt_timing_regularity,ipt_jitter_mean,ipt_jitter_std,label_technique,label_binary,label_protocol
0.51664466,0.11562593,0.11562593,0.8110826,46.95059,0.12142941,0.012583911,0.0,1.0,6.811697,15239.49,20686.537,0.9975373,2304.9182,6.5554566,0.599759,0.47146803,3.005471e-05,6.538361,18427.326,25265.89,0.0034659617,0.0,57.84762,10.35018,1.9514593,107.14796,0.47331622,1.6922382,2.3320525,0.64784443,0.5173835,0.7803768,0.30386886,0.0013138845,0.005945683,1.7197676,2.3803475,40544.324,4.977675,8145.234,0.8843741,36758.98,255.0,99.84762,10.35018,116.962944,106.0,1.9514593,-2.450923,5.928344,0.10366047,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5266838,2.20366,0.0122887045,0.013591187,4.914087e-06,0.13441013,0.008450236,0.027693393,0.056975637,5.730112,3.016679,1.1059673,0.012982715,-0.037256043,0.03835618,-0.0663838,0.022087205,-0.037256043,0.009343046,0.009870076,2,1,ICMP
0.552492,0.12823166,0.12823166,0.87113696,50.0,0.14424329,0.016950117,0.0,1.0,6.8108435,14835.967,19463.541,0.9974354,2281.077,6.648231,0.602464,0.45197368,0.0,6.578254,16803.117,22764.043,0.080922276,0.0,57.648766,10.150404,2.0687022,103.035126,0.5059693,1.6922382,2.3320525,0.64784443,0.5173835,0.7803768,0.30386886,0.0013138845,0.005945683,1.7197676,2.3803475,38881.43,4.961278,7837.4697,0.87176836,34761.777,255.0,99.648766,10.150404,116.63015,103.55478,2.0687022,-2.4501715,6.1687527,0.10186233,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4940307,2.1146533,0.01275739,0.012396738,0.00014313612,0.07720134,0.008547589,0.02942921,0.05837086,6.3419843,1.8962761,0.971938,0.014271203,-0.023088776,-0.053880252,0.0058044717,0.031762753,-0.023088776,0.009263104,0.008237833,2,1,ICMP
0.61438596,0.15294568,0.15294568,1.005448,48.885616,0.16230844,0.017708251,0.0,1.0,7.387101,21393.012,26202.59,0.99687684,17218.824,6.121593,0.5467513,0.049275655,0.3691137,5.3372765,22051.592,28332.037,-0.05032063,118.076256,282.76147,399.33328,4.3546104,159468.16,0.5387367,5.591662,1.3641297,1.1176424,0.07769322,0.77376837,0.302734,0.001562434,0.005393021,6.06373,2.0599866,104005.74,4.9603415,20967.578,0.8470543,99980.586,128.0,324.76147,399.33328,1429.1222,74.0,4.3546104,1.4105272,0.59300315,1.2296531,434.73636,0.6710028,0.050486665,0.050486665,0.047363464,0.052093808,0.044240266,0.03696292,0.047363464,0.51642555,0.074674524,0.067921594,0.061595276,0.07884178,0.007817378,0.0036501214,0.007847551,0.06162545,0.010980537,0.017763644,0.006265972,0.0642413,0.0046843924,0.0067831073,0.008881822,0.4612633,4.7861485,0.015540751,0.016037704,5.495407e-05,0.108946756,0.010831393,0.03348192,0.07704801,6.125094,2.3902073,1.032059,0.015023751,0.0147100445,0.0070989546,0.035125375,0.029397465,0.0147100445,0.011052561,0.011614778,3,1,ICMP
-1.4426951e-10,0.0,0.0,-1.4426951e-10,0.0,0.0,0.0,0.0,1.0,5.0585337,20134.545,23827.422,0.9937107,10715.586,3.1358182,0.613924,-0.5745578,0.0,3.1358182,9416.633,10715.586,1.0,0.0,45.0,13.802288,3.1924727,190.50314,0.5849057,1.5885767,2.3690565,0.610852,0.5143717,0.7960118,0.30313328,0.0011822855,0.006850901,1.6246666,2.4356945,13833.0,4.892586,2827.339,1.0,13833.0,64.0,87.0,13.802288,120.0,82.0,3.1924727,0.07437009,-0.25266913,0.15864699,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41509435,1.3361896,0.030965734,0.020078046,0.00012,0.10222,0.0299715,0.0521084,0.08963862,6.3324833,0.7470738,0.6483956,0.0293325,-0.3309905,0.16276819,-0.06944279,0.07803182,-0.3309905,0.015717452,0.012493584,1,1,ICMP
0.5019781,0.11072384,0.11072384,0.7846778,42.68768,0.156725,0.016949859,0.0,1.0,6.7340527,17638.516,23966.76,0.99740666,2618.5625,6.8534307,0.56523025,0.23743147,0.0,6.389136,13184.21,18136.23,0.10962052,0.0,58.97598,8.222413,1.9797823,67.97393,0.465592,0.09209617,0.67300653,0.21828634,0.14918886,0.9882308,0.086215526,9.534677e-05,0.0012570333,0.09302223,0.68102306,38939.594,4.9806385,7818.0674,0.88927615,35130.8,255.0,100.975975,8.222413,117.54155,106.0,1.9797823,-2.5948203,8.386753,0.08144829,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53440803,2.216352,0.012949723,0.011795184,6.516619e-05,0.067031525,0.009611054,0.026533037,0.054554865,6.53387,1.8115697,0.91069543,0.012938383,-0.012075201,-0.057947572,-0.001436769,0.034952614,-0.012075201,0.008636893,0.008032147,2,1,ICMP
0.4976123,0.10982688,0.10982688,0.77430654,34.141884,0.30225328,0.03689878,0.0,1.0,7.3216524,21556.984,26580.094,0.99679244,18595.303,6.1511154,0.53070265,0.07565941,0.41938955,5.027707,19857.22,27005.988,0.23899022,130.84775,336.4971,436.5436,4.57937,190578.66,0.5602307,1.6922382,2.3320525,0.64784443,0.5173835,0.7803768,0.30386886,0.0013138845,0.005945683,1.7197676,2.3803475,117999.5,4.911969,24022.852,0.8901731,115195.43,128.0,378.4971,436.5436,1434.2284,75.82701,4.57937,1.1448549,-0.18717366,1.1539007,557.92224,0.61430174,0.052936386,0.065476656,0.04596628,0.05720489,0.0387555,0.05558884,0.069769725,0.45729578,0.078559235,0.060872953,0.069704205,0.082575604,0.0042825406,0.012339049,0.012605222,0.061139125,0.009653546,0.009653546,0.015556898,0.0651555,0.019307092,0.013403742,0.027895946,0.43976936,5.6207495,0.015806442,0.016854474,1.1308046e-05,0.1646049,0.0108548775,0.03516626,0.063033275,5.7227426,3.2015967,1.0673587,0.016272942,0.005401822,-0.0049594613,-0.048160516,0.02998127,0.005401822,0.011610914,0.012206789,3,1,ICMP
0.4653016,0.09886018,0.09886018,0.71751964,41.185356,0.27724662,0.032916427,0.0,1.0,6.817891,14918.289,19938.113,0.9975999,2726.3723,6.298247,0.5892839,0.26618588,0.0023239981,6.5669346,17843.662,24624.988,0.029643934,0.0,58.32979,9.620482,1.9857888,92.57144,0.477085,0.19840437,0.91472733,0.24288955,0.19321154,0.97483283,0.11553992,4.058962e-05,0.00018367902,0.20276377,0.9377038,41803.594,4.9512224,8443.136,0.90113986,38328.676,255.0,100.32978,9.620482,116.03089,106.0,1.9857888,-2.601039,7.211324,0.09588983,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522915,2.1577861,0.011912018,0.011960702,4.2764288e-05,0.07608447,0.008372864,0.026456513,0.06081519,6.348143,2.1243496,1.0039818,0.012457145,-0.03786843,0.016868351,-0.07625864,0.030699857,-0.03786843,0.008555247,0.008358101,2,1,ICMP
0.14024657,0.019787645,0.019787645,0.18643644,41.0,0.0623548,0.005791506,0.096525095,0.9034749,7.7811756,23739.195,29146.148,0.9995174,13809.488,5.7438,0.5379044,0.0020456202,0.06901544,6.457007,15260.151,20643.848,0.2988205,131.0,170.00723,304.53024,3.523966,92738.68,0.53667957,3.2783194,3.0201447,0.8003015,0.46489352,0.663893,0.30744687,0.0017607914,0.0054756342,3.4772716,3.2913163,439279.0,4.997948,87891.87,0.98021233,435843.0,64.0,212.00723,304.53024,1442.0,82.0,3.523966,2.6508646,6.131543,1.4364145,46.0,0.8185328,0.045366794,0.045366794,0.012065637,0.0072393822,0.041988418,0.005791506,0.02364865,0.747465,0.047320135,0.04297441,0.026074361,0.049251568,0.0043457267,0.0019314341,0.0019314341,0.04297441,0.002897151,0.002897151,0.00048285854,0.024625784,0.0024142927,0.0014485755,0.0009657171,0.46332046,2.6324208,0.0024133017,0.0016877318,7e-06,0.013998,0.001879,0.004444,0.0086525,6.377414,1.8690685,0.6993455,0.001627,-0.040736433,0.017127154,-0.028556367,0.0065401667,-0.040736433,0.0012249086,0.0011610502,1,1,ICMP
-1.4426951e-10,0.0,0.0,-1.4426951e-10,0.0,0.0,0.0,0.0,1.0,5.1604686,25734.396,30262.168,0.9934211,42736.723,1.1703495,0.615894,-0.5720012,0.0,1.1703495,37620.438,42736.723,1.0,0.0,42.0,14.092271,3.0305383,198.5921,0.56578946,1.6049478,2.2938871,0.65125453,0.5453207,0.784541,0.30467856,0.0011400314,0.0058066323,1.6224697,2.3318682,12768.0,4.926416,2591.7422,1.0,12768.0,64.0,84.0,14.092271,121.0,82.0,3.0305383,0.20735359,0.061448622,0.16776513,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43421054,1.4383606,0.032625273,0.021565616,0.000391,0.089241,0.030844,0.059902,0.086824,6.6006317,0.5188671,0.66100955,0.033412,-0.5042138,0.3478188,-0.06584634,0.07963647,-0.5042138,0.01779243,0.012186271,1,1,ICMP
0.5304368,0.1203877,0.1203877,0.8370518,48.88091,0.15277168,0.01728164,0.0,1.0,6.808078,15448.189,20529.236,0.99753714,2262.962,6.749645,0.60940754,0.41017666,0.0048423014,6.5468307,14595.685,20058.562,0.06293221,0.0,57.761642,10.148246,2.0438337,102.99602,0.49315354,0.11788392,0.687997,0.22997114,0.18248993,0.9838946,0.093060434,0.00011423719,0.0013260026,0.12013078,0.7051853,40506.63,4.980488,8133.063,0.8796123,36530.434,255.0,99.76164,10.148246,111.10207,105.89793,2.0438337,-2.556821,6.5840063,0.10172515,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5068465,2.1631885,0.01229647,0.011773945,4.722117e-05,0.108542226,0.008719824,0.025835624,0.05150112,5.89346,2.590499,0.95750237,0.01239764,0.0045533776,0.012386315,-0.048036136,0.02905046,0.0045533776,0.008359361,0.008291061,2,1,ICMP
0.5784891,0.13785549,0.13785549,0.9301787,45.18582,0.088912144,0.009079066,0.0,1.0,7.298362,21053.768,26065.504,0.99694943,21757.492,6.120336,0.54138124,-0.016605128,0.36417696,5.378374,18906.156,25615.596,0.36461785,120.37164,306.19156,420.51315,4.1797886,176831.44,0.514162,1.6922382,2.3320525,0.64784443,0.5173835,0.7803768,0.30386886,0.0013138845,0.005945683,1.7197676,2.3803475,114137.8,4.9282556,23159.709,0.86214453,110394.414,128.0,348.19156,420.51315,1400.9059,74.2555,4.1797886,1.2309253,-0.022861542,1.2078176,542.70355,0.6573947,0.04336099,0.042852886,0.045758266,0.052004535,0.0488814,0.067039534,0.04270771,0.4887807,0.06127052,0.070522994,0.08232565,0.076133065,0.0002184412,0.0032055129,0.009325284,0.06789999,0.006119771,0.015080986,0.012093915,0.070086114,0.018286498,0.012312355,0.006338212,0.48583797,5.0204735,0.015079983,0.013119794,7.632276e-05,0.06754663,0.011776996,0.031892974,0.05614969,6.6660447,1.3697518,0.8699585,0.016436376,-0.007347403,0.048138507,0.017252913,0.036535487,-0.007347403,0.010053906,0.008428118,3,1,ICMP
0.51334137,0.114753574,0.114753574,0.80231786,49.45879,0.10666386,0.01110658,0.0,1.0,6.8288445,15123.427,20351.283,0.9976798,2348.6155,6.709955,0.5714456,0.4152425,0.0,6.4941025,16151.72,22697.143,0.06428746,0.0,58.581802,9.447449,1.9733877,89.26068,0.46692744,0.052443296,0.516551,0.2099527,0.11878469,0.99280155,0.07012335,0.0,0.0,0.052985612,0.5237596,43350.758,4.9749656,8713.794,0.8852464,39164.613,255.0,100.5818,9.447449,116.39347,106.0,1.9733877,-2.7213297,8.174405,0.093929365,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5330726,2.2019148,0.011569687,0.011159502,4.70513e-05,0.06944281,0.0084562935,0.026739778,0.052883185,6.396918,1.8813974,0.9646958,0.011892206,0.05570616,0.033432823,-0.0018975912,0.027862398,0.05570616,0.008133326,0.007640808,2,1,ICMP
0.49627033,0.10880497,0.10880497,0.7696318,85.42177,0.21390325,0.023682443,0.0,1.0,7.396731,22706.635,27689.908,0.99872607,12496.467,6.533799,0.54045,0.013626389,0.0023178929,7.1196575,17550.365,22161.098,0.27047062,0.0,58.32725,9.71568,2.0186608,94.409065,0.48016113,0.117414646,0.7470564,0.22726911,0.1847041,0.9848972,0.09605153,0.000173101,0.00284948,0.11872266,0.75750566,78799.66,4.9861774,15803.454,0.891195,71425.555,255.0,100.32725,9.71568,118.0,106.0,2.0186608,-2.5391715,6.8963256,0.09684145,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5198389,2.1767693,0.006360014,0.0062171826,7.421766e-06,0.0515662,0.004371112,0.014019279,0.028612731,6.235811,2.3246317,0.9766936,0.0066210856,0.013673825,-0.033548675,0.013048023,0.013651681,0.013673825,0.0044893995,0.004300073,2,1,ICMP
0.58412766,0.14009808,0.14009808,0.9351785,43.86776,0.17243862,0.020454079,0.0,1.0,7.3169675,21552.898,26577.047,0.9968009,18961.17,6.133979,0.5455805,-0.031837407,0.40499607,5.0624747,20424.523,27149.129,-0.025074735,127.22904,310.73114,412.8819,4.5385523,170472.25,0.5674711,1.6922382,2.3320525,0.64784443,0.5173835,0.7803768,0.30386886,0.0013138845,0.005945683,1.7197676,2.3803475,110299.91,4.9633727,22222.617,0.8599019,106652.51,128.0,352.73114,412.8819,1420.9161,78.0,4.5385523,1.2600378,0.1768915,1.1705436,513.3708,0.63148755,0.05372162,0.06268935,0.056954652,0.04545135,0.051152147,0.04735727,0.051186047,0.4614872,0.08279551,0.07186951,0.06932656,0.08535601,0.00769905,0.0122062545,0.014766753,0.0648018,0.017344806,0.008347952,0.005138552,0.072553515,0.0121887,0.0044896496,0.009628202,0.4325289,5.419587,0.015929304,0.014617952,0.00011216768,0.07684096,0.011721115,0.035913993,0.06348925,6.6012845,1.5891075,0.91738874,0.015170439,0.0044097155,-0.01341084,-0.014977474,0.03516654,0.0044097155,0.010970883,0.00965506,3,1,ICMP
0.49857238,0.10956029,0.10956029,0.77802235,89.0,0.19290477,0.021228356,0.0,1.0,7.367437,20844.031,26145.15,0.998769,11933.323,6.5915008,0.5397424,-0.03609105,0.004738077,7.0578766,18452.059,23442.219,0.2577173,0.0,58.287067,9.745566,2.030742,94.97616,0.4689545,0.10134115,0.7036883,0.22146474,0.16143455,0.98699325,0.08991718,9.475752e-05,0.0015547012,0.102867946,0.716331,81480.1,4.987783,16335.76,0.8904397,74020.555,255.0,100.28707,9.745566,118.0,106.0,2.030742,-2.550668,6.7653747,0.09717676,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53104544,2.1869328,0.006147522,0.005741607,2.1809548e-05,0.041206535,0.004448172,0.013679297,0.026470382,6.502008,1.8969319,0.9338365,0.0060168873,-0.053470254,-0.016854852,0.0017838441,0.013819635,-0.053470254,0.0042162626,0.0038965193,2,1,ICMP
0.5608383,0.13124387,0.13124387,0.8896891,51.97817,0.1829575,0.020474067,0.0,1.0,6.7465143,14721.213,19691.852,0.997475,2543.8782,6.6546426,0.5431973,0.45664078,0.0049402453,6.451392,14308.085,20266.262,0.15475003,0.0,58.057095,10.060466,2.167448,101.23232,0.47760433,1.658826,2.3008125,0.6388078,0.51047736,0.784716,0.29976112,0.0012895985,0.005863534,1.6858189,2.3484728,39626.95,4.96034,7988.756,0.8687561,35203.152,255.0,100.0571,10.060466,117.86901,106.0,2.167448,-2.27627,5.4517927,0.10054887,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5223957,2.0592918,0.012556443,0.011418006,5.0739823e-06,0.05656501,0.008915389,0.028244255,0.05001582,6.7944484,1.5147908,0.9093406,0.013330698,-0.048300143,-0.0008674791,0.0032397385,0.030427674,-0.048300143,0.008685302,0.0074108234,2,1,ICMP
-1.4426951e-10,0.0,0.0,-1.4426951e-10,0.0,0.0,0.0,0.0,1.0,5.282042,22775.045,27262.908,0.9935065,44313.766,1.2812759,0.60784316,-0.58407605,0.0,1.2812759,39245.406,44313.766,1.0,0.0,42.012985,13.529183,3.3424711,183.03879,0.5714286,1.7687958,2.3648784,0.67403764,0.5376344,0.7687109,0.3078324,0.00051724137,0.004370462,1.7969543,2.4144585,12938.0,4.934777,2621.8003,1.0,12938.0,64.0,84.012985,13.529183,121.0,82.0,3.3424711,0.2442776,-0.12911232,0.1610368,16.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857143,1.2292131,0.032253444,0.019949457,0.000958,0.135821,0.031864,0.0588856,0.07618192,6.1275315,1.0808018,0.61852175,0.028995,-0.3552457,0.2407212,-0.054225415,0.070027396,-0.3552457,0.015423764,0.012652602,1,1,ICMP
0.52716756,0.11935336,0.11935336,0.82719713,45.228756,0.24650237,0.029648272,0.0,1.0,6.7330565,20030.082,27093.748,0.9973593,2407.482,6.9049745,0.5662931,0.23264502,0.0019605388,6.4580073,19773.908,26973.293,0.11535567,0.0,57.608055,10.4709635,2.092775,109.85858,0.47969422,0.14648786,0.83477515,0.23188308,0.19449608,0.9805737,0.11121561,0.00013390253,0.001840235,0.14975013,0.85420984,37722.6,4.984606,7567.8633,0.88064665,34055.105,255.0,99.60805,10.4709635,116.0,106.0,2.092775,-2.2904618,5.0056467,0.10513741,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5203058,2.1075206,0.013198002,0.012393498,4.9566763e-05,0.09095673,0.009075154,0.029003635,0.055315178,6.257705,1.8807695,0.9393199,0.014825075,-0.0077079795,0.095835045,0.042558044,0.028893547,-0.0077079795,0.0093395095,0.008146712,2,1,ICMP
0.13721298,0.01925078,0.01925078,0.18461064,37.0,0.06129889,0.005723205,0.11342352,0.8865765,7.7578177,20517.838,25445.871,0.9994797,19112.586,5.8329268,0.5570016,0.04407805,0.07440166,6.4922075,19855.633,27815.129,0.45874855,132.0,172.00313,305.83984,3.4732466,93538.016,0.5192508,3.353471,3.026639,0.80580884,0.45878395,0.654703,0.30962244,0.0021037639,0.0070297257,3.5700777,3.3115249,411314.0,4.998501,82287.47,0.9807492,408281.0,64.0,214.00313,305.83984,1442.0,82.0,3.4732466,2.5977488,5.7938356,1.4291373,53.75,0.8204995,0.042143602,0.040582728,0.01144641,0.014047867,0.040062435,0.008844953,0.022372529,0.7485685,0.045288913,0.045809474,0.0234253,0.043206662,0.002082249,0.0036439355,0.0031233733,0.04476835,0.002602811,0.0031233733,0.0031233733,0.02602811,0.002082249,0.0015616866,0.0015616866,0.48074922,2.6120055,0.0026020308,0.001793805,3.4e-05,0.017468,0.002104,0.00484,0.0091192,6.188634,1.9143165,0.68938655,0.001794,-0.00320466,-0.009232383,0.0029869268,0.0074536977,-0.00320466,0.0012959694,0.0012402419,1,1,ICMP
0.6292755,0.15791707,0.15791707,1.0258055,49.884296,0.1793152,0.019351251,0.0,1.0,7.232873,21977.072,27078.914,0.9968345,27486.113,6.2763658,0.53708714,0.009258021,0.4385724,4.7537355,16728.623,23769.656,0.39488927,139.53719,354.19586,432.00253,4.900152,186626.3,0.6175734,2.1577275,2.2297385,0.70188177,0.46885973,0.7771007,0.3042553,0.0013481897,0.00561507,2.2489772,2.3626707,125156.43,4.991592,25073.37,0.842083,120854.984,128.0,396.19586,432.00253,1434.9174,97.91733,4.900152,0.98240876,-0.5441454,1.0905229,668.71893,0.58955896,0.051006306,0.05345538,0.05942817,0.068208255,0.0651012,0.06259368,0.05064809,0.40724856,0.07795165,0.074115835,0.08292385,0.0614136,0.015518463,0.023967149,0.012342905,0.08436117,0.009886005,0.027142707,0.012342905,0.08640033,0.009886005,0.008507095,0.005991787,0.38242665,5.9315014,0.015851239,0.014994769,9.7983386e-05,0.108907185,0.011267986,0.034795344,0.06733144,6.210763,2.0685556,0.9461228,0.015923599,0.058391877,0.033042684,0.029501181,0.026810227,0.058391877,0.010971149,0.010221173,3,1,ICMP
-1.4426951e-10,0.0,0.0,-1.4426951e-10,0.0,0.0,0.0,0.0,1.0,4.977063,15974.667,20589.658,0.9935065,7778.735,3.4306936,0.62091506,-0.5348257,0.0,3.4306936,6773.8105,7778.735,1.0,0.0,42.064934,12.531869,3.0000052,157.04773,0.5584416,1.3288256,2.1520276,0.58202624,0.50715244,0.8251029,0.28366497,0.0013441675,0.008759,1.3405896,2.1778913,12946.0,4.884766,2650.2805,1.0,12946.0,64.0,84.06493,12.531869,119.0,82.0,3.0000052,-0.025033928,-0.24791348,0.14907368,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44155845,1.4788287,0.031926576,0.020199565,0.000654,0.092474,0.031514,0.0596492,0.08630248,6.5921955,0.42444277,0.63268816,0.029825,-0.5066925,0.29202256,-0.15441842,0.11642029,-0.5066925,0.016508102,0.011640661,1,1,ICMP
0.624269,0.1567869,0.1567869,1.0173687,59.871445,0.14405257,0.015811568,0.0,1.0,6.8128943,15217.277,20274.633,0.9973692,2498.6997,6.7429643,0.56445193,0.37815803,0.0,6.6274323,16848.07,23000.219,0.111831695,0.0,57.60736,10.086927,2.2751453,101.75146,0.50139564,1.6922382,2.3320525,0.64784443,0.5173835,0.7803768,0.30386886,0.0013138845,0.005945683,1.7197676,2.3803475,37891.637,4.986476,7598.8276,0.8432131,32796.875,255.0,99.60736,10.086927,116.0391,106.0,2.2751453,-2.190372,4.693754,0.10126857,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4986044,2.012291,0.013152979,0.012180569,0.00014473287,0.07167382,0.00905287,0.029713586,0.054295044,6.51531,1.7036122,0.9251855,0.013379555,-0.03288611,-0.0016027782,0.034824885,0.03442649,-0.03288611,0.009088081,0.008107417,2,1,ICMP
-1.4426951e-10,0.0,0.0,-1.4426951e-10,0.0,0.0,0.0,0.0,1.0,5.162002,19585.242,25516.436,0.9935065,5752.142,3.9706297,0.6143791,-0.58329797,0.0,3.9706297,5052.0786,5752.142,1.0,0.0,43.532467,15.003968,3.0596733,225.11908,0.5519481,1.6495448,2.3826034,0.6272138,0.5102248,0.7837112,0.3112807,0.0010283277,0.0061958013,1.6802069,2.4392736,13172.0,4.971885,2649.2969,1.0,13172.0,64.0,85.53247,15.003968,122.0,82.0,3.0596733,0.3073336,-0.101087846,0.1754184,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44805196,1.4158247,0.03249598,0.019253733,0.000827,0.110209,0.031989,0.0542324,0.0940502,6.2817383,0.87760645,0.5924958,0.024593,-0.22650573,0.005313807,0.06521181,0.08370855,-0.22650573,0.014775378,0.012344814,1,1,ICMP
